company_name,post_date,id,parent_id,comment_text,comment_date,comment_type,reaction_count
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,,So sad to hear this. I am Delta only flyer and I trust them completely with their flights. I have been flying them for more than 20 years and this is the first time something like this have happened as far as I can remember. I will continue to be their customer. Their crew are the best! All the best to them as they work through this situation.,2025-02-22,initial,76
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,Pamie Samlal Delta had a plane runoff the runway couple months ago. Their airbus 350 wing clipped another regional Jet at the Atlanta airport. They need to beefuptheir safety training and inspections.,2025-02-22,reply,2
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzIwMTM1NzY5NjkxMzU4OTY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,I think that was an Air Japan airbus that clipped/knicked the tail of a Delta regional jet at the ATL airport… wasn’t that last week? Or maybe it was another incident?,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExMTk3Mjg5MDMxNzM4MDU=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,Delta had a DFW accident in the 90s but they operate 5500 flights each day. Excellent safety record,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNDExMTkyMzQxNzcwODY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,Well u can't tear a bird up and expect to keep your job! It is pilot error.,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0Xzg0NzI1MzU3NDE3NDIyMA==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,I also am a Delta Air Lines- only flyer and agree with every word you have said.,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MjIwMzIzODM1MDQ1Mw==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,"With new DEI policy, you are gonna see a lot more planes landed like this",2025-02-22,reply,4
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzNDM5MTcyODk5ODE0MjY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MjIwMzIzODM1MDQ1Mw==,"are you kidding me? Delta only hires the best, brightest and most talented people and compensates them well.",2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE3MDQxODAyMzcxNzA4NTg=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzNDM5MTcyODk5ODE0MjY=,"Good pilots are saying pilot error, failed to pull the front up, them managed to flip it by triggering flaps on only one side.",2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzM4NTI4Nzc5NzgyODU5MzM=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE3MDQxODAyMzcxNzA4NTg=,huh??,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEwODgyOTQ1MjY0MzkxMTQ=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzM4NTI4Nzc5NzgyODU5MzM=,Who?,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzI5NDU2NjY4NjU2MDU1MzE=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,oh really....You may want to RE THINK that.,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzU4Mzc3NTAxNDcwNDg1Ng==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,Their last major crash which resulted in fatalities was in 1988. Overall they have a good safety record,2025-03-08,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzOTk0NTUwMTY2MDg5MQ==,,The flight crew did an outstanding job keeping everyone calm and getting them off the plane so quickly. I hope the pilots were OK as well. I haven't heard anything about them. I can't imagine being the one trying to land and that happening.,2025-02-22,initial,122
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NzkwMTczNzkzODYzMzU=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzOTk0NTUwMTY2MDg5MQ==,yes the pilots were ok - the interview from the passenger who was also a first responder told a story of helping a woman and a young boy - it’s clear most on this flight had shoes on- were dressed properly and wore their seatbelts tight as is important-when,2025-02-22,reply,7
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NjY4OTU0MDc1OTc1NDg=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NzkwMTczNzkzODYzMzU=,who were the pilots?,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMzIxMjI1NjEyNDYxMTY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NjY4OTU0MDc1OTc1NDg=,haven’t heard yet - but again those interviewed confirmed -,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2ODg0OTk5ODIwNzYxNTU=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMzIxMjI1NjEyNDYxMTY=,I’m sure they aren’t releasing their names given all the “dei” crap on so many posts,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMjE4MzgzOTIyOTk3MzM=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzOTk0NTUwMTY2MDg5MQ==,"not really... Instead of getting people off the plane, they were worried about people recording on their phones... This is the opposite of the Miracle on the Hudson where the staff did not prioritize life",2025-02-22,reply,3
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYwNjY3Mjg0MjMzMTM5NA==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMjE4MzgzOTIyOTk3MzM=,That’s because the priority is to get everyone off the plane as quickly as possible in the event smoke or flames engulfed the plane. Not to waste time recording.,2025-02-22,reply,21
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNzU5NDkwMDA2NTQyMjg=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMjE4MzgzOTIyOTk3MzM=,"evacuation requires hands free and eyes on the task. Not fiddling with phones. The hero’s are those that focused on safety, and assisting. not self indulgent video footage to make a few bucks, putting the people behind them in danger. This plane could have blown up at any moment. His footage did capture some hero’s at work, but was an incredibly stupid move on his part.",2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkyNzgyNTQ5Mjg3Mjg5OQ==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMjE4MzgzOTIyOTk3MzM=,think a bit harder!,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2Mzg0NjQ5NzY3NzIzODI=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMjE4MzgzOTIyOTk3MzM=,for goodness sakes they needed to put down the phones and listen to directions. What the heck is wrong with people. You are in a life threatening situation and all you can think of is recording it????,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzcwODA1ODE4NTE1MDc5Nw==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzOTk0NTUwMTY2MDg5MQ==,"“that happened”. Time will tell, but most likely cause is inappropriate flight control input into a crosswind landing. In other words, pilot error caused this crash. Hopefully I’m wrong but it doesn’t look good for the pilot flying.",2025-02-22,reply,8
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MTc5MjYxODIxNDk0Mw==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzcwODA1ODE4NTE1MDc5Nw==,are you saying that if the pilots were at fault your attitude about their status would change?,2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NDYzMjc5ODYwMDU3MTI=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MTc5MjYxODIxNDk0Mw==,yep,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYwNTcyMjU0OTA0MzQwNg==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE2NDYzMjc5ODYwMDU3MTI=,"In the videos that i saw, there was no evidence of a flare. They just drove that thing into the concrete.",2025-02-22,reply,1
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0Xzk3NDY1MzEzNDIxNjA5Mw==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYwNTcyMjU0OTA0MzQwNg==,"Ben Walker, uh… I guess he’s trying to say that at least one of them had less than outstanding job if that’s the case.",2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzQwMDU3NTM3MDk3MDcxMjM=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzcwODA1ODE4NTE1MDc5Nw==,I personally been on WestJet aircrafts where the pilots just plop the a/c on the ground.,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE4NDA0NTA0NzAwMzYyODE=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzcwODA1ODE4NTE1MDc5Nw==,What kind of error would cause a jet to flip over on ice?,2025-02-22,reply,0
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzODM3MDk5MTQwMDk5NA==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzE4NDA0NTA0NzAwMzYyODE=,crushed landing gear on the right caused the wing to hit the ground and speed/lift on the left wing flipped the plane.,2025-02-22,reply,2
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzU0NDE1NTgyNTM0NTI1NA==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzODM3MDk5MTQwMDk5NA==,"the right landing gear went thru the wing spar that held on the right wing. When the right wing separated from the aircraft, the left wing was still moving forward and producing lift. So the left wing lifted straight up in the air and rolled the entire fuselage over with it.",2025-02-22,reply,2
Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMDg3NTE4ODM3Njg2MzI=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzU0NDE1NTgyNTM0NTI1NA==,That must have been so scary.,2025-02-22,reply,1
