company_name,post_date,id,parent_id,comment_text,comment_date,comment_type,reaction_count
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NjU1NjA4NDgyNTM4XzY2ODUwOTcwNTc0MDIyMA==,,"Je ne peux pas accéder à mon compte Gmail. Je n'ai pas accès à mon email de récupération ni à mon numéro de téléphone, alors s'il vous plaît, aidez-moi à récupérer mon compte Gmail. Mon compte Gmail, comment faire pour récupérer mon Gmail ??",2025-03-13,initial,0
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NjU1NjA4NDgyNTM4XzEzODAxNDEyODY3NzMwNDI=,Y29tbWVudDoxMTk2NjU1NjA4NDgyNTM4XzY2ODUwOTcwNTc0MDIyMA==,"Bonjour, avez-vous déjà essayé de récupérer votre compte en suivant les étapes décrites ici : g.co/recover ? En outre, ces conseils pourraient vous aider : goo.gle/3a7sT8U. Si vous avez encore des questions, n'hésitez pas à nous en faire part. Bonne journée !",2025-03-13,reply,0
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NjE4NDY1MTUyOTE5XzEzNTkwMjEzMzU1MzY1Mzk=,,"If you are locked out of your Gmail account, how are you supposed to get the recovery verification email sent to that account",2025-03-06,initial,2
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NjE4NDY1MTUyOTE5Xzk2MTgxMDAzOTQ3NjA1NA==,Y29tbWVudDoxMTk2NjE4NDY1MTUyOTE5XzEzNTkwMjEzMzU1MzY1Mzk=,"you'll need to initiate a retrieval process, I just got mine rectified",2025-03-13,reply,1
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NTM4MjYxODI3NjA2XzU1MjU1NTEwMzgxNDQxNw==,,Wow so big role model,2025-03-06,initial,7
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTY0MDE2NDE4NDQzNjY3XzY1MjU2OTA1Mzg5NzM5NQ==,,Is the service only available for Pixel?,2025-03-06,initial,4
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk1NzMzMTA1MjQxNDU1XzY5NDcyMzg2Mjg3ODIyMQ==,,"Why doesn't Android have an application to clone NFC card access, like the iPhone has in its Home app or some Xiaomi ones?",2025-03-06,initial,4
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTkzNjk0OTE1NDQ1Mjc0XzU4OTkwNDU4MDcwNzA5Ng==,,"Career Dreamer I don't understand what it is, hopefully it will be useful for everyone",2025-03-06,initial,14
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTkyOTA0NDg1NTI0MzE3XzIwMjUzNTAyMjQ1NTgxNzA=,,We've been waiting and working so long and hard and now it's finally here this is amazing!!,2025-02-27,initial,14
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTkyODYzNzM4ODYxNzI1XzkzNzYzMTczNTE5ODA3Mw==,,Technology is better day by day I personally like Apple divice I used Apple divice 12 pro max during 5 years .In this during years I making a breathtaking trips toward mountains different cities different locations every second my phone is with us out … See more,2025-03-06,initial,9
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTkwNjgwNTY1NzQ2NzA5XzIxNTMzMTc1NDg0Mzc4MDk=,,Welcome in tiger store,2025-02-27,initial,13
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzY0ODc0NzgwMTAwNDIzNg==,,"My account has been hacked, please help",2025-02-27,initial,0
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzEzNTE5NTk0MTI5MTQ1OTU=,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzY0ODc0NzgwMTAwNDIzNg==,"Hi there, have you already tried recovering your account using the steps here: g.co/recover? Additionally, these tips might help: goo.gle/3a7sT8U. Hope this helps.",2025-02-27,reply,3
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzYzNjg5NjE1ODgyNDE4OA==,,I mean before y'all start changing the Gulf of Mexico to the Gulf of America you might want to work on your speech to text. I absolutely have no accent and it is the worst. Today instead of typing maturity it typed majority how in 2025 can this softwar… See more,2025-02-20,initial,17
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTQ2MDY0MjQ2OTA1NTUxXzQ3NDYyNDU3NTcwNjYwNQ==,,Dear Google. I am a Google Workspace business owner and cannot get a hold of a human being for customer support.... PLEASE HELP ME!!!,2025-02-06,initial,8
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NTM4MjYxODI3NjA2XzU1MjU1NTEwMzgxNDQxNw==,,Wow so big role model,2025-03-06,initial,7
Google,2025-03-04 09:52:00,Y29tbWVudDoxMTk2NTM4MjYxODI3NjA2XzEzMzYyOTE1ODQzNjI1MTQ=,,How do I retrieve my password,2025-03-06,initial,6
